times
1.648,
1.634,
1.587,
1.661,
1.696,
1.582,
1.506,
1.527,
1.669,
1.566,
1.608,
1.612,
1.603,
1.641,
1.548,
1.747,
1.531,
1.61,
1.608,
1.927,
2.147,
2.142,
2.221,
2.114,
2.168,
2.163,
2.158,
2.17,
2.261,
2.176,
2.122,
2.26,
2.222,
2.303,
2.203,
2.267,
2.169,
2.279,
2.216,
2.229,
2.25,
2.172,
2.281,
2.333,
2.287,
2.206,
2.322,
2.274,
2.501,
2.205,
2.215,
2.768,
2.83,
2.742,
2.889,
2.674,
2.942,
2.638,
2.794,
2.994
