times
4.447,
5.214,
3.375,
2.162,
2.205,
2.423,
3.79,
4.349,
3.901,
2.606,
2.177,
2.296,
2.606,
3.95,
4.065,
3.299,
2.098,
1.919,
2.203,
2.655,
4.041,
4.461,
3.165,
3.88,
4.429,
3.304,
3.506,
4.704,
3.876,
2.811,
4.393,
4.424,
3.123,
4.012,
4.271,
2.962,
3.856,
4.433,
3.144,
4.057,
6.885,
4.132,
5.327,
5.468,
4.724,
5.311,
5.364,
4.633,
5.532,
5.304,
4.629,
5.526,
5.371,
4.792,
5.418,
5.447,
4.563,
5.27,
5.253,
4.858
