times
11.211,
11.177,
11.216,
11.18,
11.349,
10.816,
11.122,
10.998,
11.287,
10.978,
12.108,
11.257,
11.209,
11.486,
11.122,
11.232,
11.176,
11.367,
11.477,
11.3,
11.175,
11.217,
11.197,
11.308,
10.068,
9.918,
10.688,
9.863,
9.614,
9.836,
10.215,
10.153,
9.921,
9.537,
9.788,
9.614,
10.922,
9.716,
9.801,
9.552,
8.228,
7.911,
7.92,
7.679,
7.784,
7.567,
7.479,
7.546,
7.636,
7.495,
7.552,
7.591,
7.918,
7.659,
7.674,
7.685,
7.564,
7.634,
7.664,
7.653
