times
1.499,
1.667,
1.615,
1.47,
1.436,
1.424,
1.641,
1.552,
1.43,
1.471,
1.47,
1.646,
1.483,
1.47,
1.55,
1.542,
1.835,
1.439,
1.413,
1.566
2.029,
2.144,
2.086,
2.099,
2.124,
2.058,
2.16,
2.231,
2.114,
1.996,
2.089,
2.147,
2.274,
2.044,
2.164,
2.087,
2.017,
1.97,
2.076,
2.167
2.601,
2.527,
2.613,
2.585,
2.795,
2.588,
2.558,
2.63,
2.673,
2.657,
2.631,
2.533,
2.605,
2.647,
2.569,
2.524,
2.587,
2.569,
3.025,
2.982
