times
0.989,
0.961,
0.935,
0.985,
0.916,
0.87,
0.978,
0.914,
0.916,
0.922,
0.906,
0.959,
0.921,
0.947,
0.972,
0.897,
0.916,
0.918,
0.921,
0.921
1.103,
1.102,
1.11,
1.147,
1.139,
1.12,
1.125,
1.123,
1.104,
1.177,
1.067,
1.288,
1.08,
1.126,
1.099,
1.124,
1.162,
1.077,
1.122,
1.143
1.3,
1.235,
1.244,
1.241,
1.23,
1.258,
1.222,
1.222,
1.203,
1.414,
1.181,
1.247,
1.295,
1.306,
1.217,
1.208,
1.19,
1.208,
1.314,
1.214
