times
10.63843,
10.520595000000002,
10.50881,
10.916655,
10.751925000000002,
10.712240000000001,
10.679155000000002,
10.792100000000001,
10.738290000000001,
10.942175,
9.76232,
8.256805,
10.953245,
10.568840000000002,
10.546305,
11.00465,
10.682025000000001,
10.722305,
10.893514999999999,
12.218295000000001,
13.331580000000002,
13.346735000000002,
13.296655000000001,
13.430555,
13.243630000000003,
13.259595000000001,
13.198145000000002,
13.250170000000002,
13.4188,
13.29,
13.008425,
13.274505000000001,
13.506015000000001,
10.68625,
10.59017,
10.675385000000002,
10.44059,
10.729335,
10.513985,
10.835755,
10.662090000000001,
11.064455,
10.77097,
10.757265000000002,
10.867535,
8.94594,
8.240755000000004,
8.440525000000001,
8.095200000000002,
7.563805,
7.546290000000001,
8.62225,
8.223075000000001,
7.9260100000000016,
7.349205,
7.703825000000001,
8.172690000000001,
8.2682,
7.530010000000001,
7.3568050000000005
