times
6.945,
7.304,
6.716,
6.87,
6.686,
6.832,
6.808,
6.939,
6.918,
6.833,
6.833,
6.855,
6.882,
6.767,
6.7,
6.677,
6.752,
6.705,
6.616,
6.487,
8.163,
7.998,
8.064,
8.067,
8.115,
7.962,
9.505,
8.018,
8.098,
7.965,
8.004,
8.042,
7.783,
8.012,
8.004,
8.072,
8.103,
7.946,
8.072,
8.101,
9.015,
9.299,
9.031,
9.128,
9.014,
9.379,
9.548,
9.064,
9.201,
9.034,
8.981,
9.119,
9.27,
9.254,
9.116,
9.046,
9.032,
8.993,
9.127,
9.095
