times
0.868,
0.956,
0.852,
0.962,
0.888,
0.99,
0.843,
0.937,
0.847,
0.841,
0.891,
1.008,
0.919,
0.848,
0.938,
0.88,
0.957,
0.843,
0.986,
0.925,
1.253,
1.073,
1.264,
1.058,
1.142,
1.106,
1.212,
1.082,
1.17,
1.066,
1.155,
1.114,
1.13,
1.1,
1.061,
1.032,
1.08,
1.167,
1.151,
1.077,
1.052,
1.028,
1.111,
1.177,
1.534,
1.508,
1.316,
1.317,
1.399,
1.247,
1.368,
1.427,
1.357,
1.386,
1.392,
1.355,
1.41,
1.456,
1.382,
1.408
