times
1.936,
2.241,
1.152,
1.184,
2.351,
1.475,
1.156,
1.534,
2.342,
1.246,
1.191,
2.016,
2.057,
1.124,
1.217,
2.254,
1.184,
1.176,
1.935,
2.474,
1.745,
2.508,
1.572,
2.441,
1.51,
2.492,
1.725,
2.451,
1.749,
2.512,
1.9,
2.432,
2.007,
2.582,
2.176,
2.214,
2.183,
2.177,
1.958,
2.506,
4.901,
4.088,
3.756,
3.942,
3.527,
3.591,
2.627,
2.7,
2.937,
2.341,
1.843,
1.789,
1.962,
2.098,
2.335,
2.833,
3.279,
2.177,
1.355,
1.353
