
before-iter:15.42,13.22,12.45,13.22,12.76,13.64,12.92,17.83,16.06,16.51,15.57,13.39,13.28,14.62,15.09,
iter=0: 13.77,19.34,25.94,28.76,
after-iter:33.46,26.03,18.15,15.87,15.7,15.5,15.9,18.14,15.04,15.35,15.71,15.17,15.13,15.7,15.24,14.81,
before-iter:15.96,21.23,14.76,16.13,13.4,15.49,15.54,16.11,14.45,15.96,15.09,15.57,14.29,15.49,14.76,15.64,
iter=1: 15.44,19.24,24.64,29.58,
after-iter:30.33,29.52,18.96,15.57,14.69,16.11,15.09,15.71,16.48,16.04,16.04,16.81,14.62,17.14,16.59,15.71,16.28,
before-iter:14.49,24.42,14.76,15.57,15.17,14.29,16.04,15.35,14.84,15.38,15.64,15.57,15.17,15.6,15.96,14.73,
iter=2: 15.42,17.7,26.52,30.05,
after-iter:29.63,26.53,21.5,14.67,14.62,15.08,14.83,15.24,15.32,14.81,15.96,17.1,15.02,14.9,15.57,15.31,15.64,
before-iter:14.49,22.27,14.29,14.62,16.28,14.69,14.35,15.17,14.76,14.22,16.3,14.83,15.9,14.83,16.36,15.64,
iter=3: 15.09,16.91,26.19,29.58,
after-iter:29.96,29.38,19.31,15.29,15.09,14.29,15.89,15.61,15.71,16.36,16.6,14.83,16.04,15.31,16.02,14.95,
before-iter:15.91,20.64,16.36,15.35,15.71,15.42,14.46,15.3,15.35,15.59,15.18,16.98,15.02,16.19,16.04,16.36,
iter=4: 15.31,23.81,29.58,30.19,
after-iter:30,28.57,14.76,14.55,16.05,15.02,14.29,16.82,15.6,14.81,15.19,15.64,15.57,15.38,16.28,14.92,
before-iter:16.36,17.43,18.15,14.75,14.62,15.57,14.69,14.62,15.57,14.95,16.04,15.45,14.91,14.62,16.04,15.09,16.11,
iter=5: 15.58,21.69,29.25,32.98,
after-iter:26.26,24.14,14.03,14.94,16.04,17.51,16.39,17.12,16.67,21.36,15.24,15.71,15.24,15.79,16.36,14.29,
before-iter:15.24,23.58,15.57,14.62,15.09,15.57,14.29,15.57,14.95,15.57,15.24,17.06,16.04,16.06,14.97,15.19,
iter=6: 15.14,20.87,28.91,30.48,
after-iter:30.49,30.81,9.3,14.76,14.76,15.14,15.74,14.35,14.88,15.14,16.74,16.04,16.2,15.57,15.31,15.38,16.59,15.57,
before-iter:16.51,23.36,17.29,14.29,23.93,25.1,25.21,25.93,25.51,17.57,13.22,12.5,13.64,12.92,13.28,12.76,13.28,
iter=7: 13.22,18.33,24.27,25.73,26.75,
after-iter:25.93,19.58,13.64,12.55,12.81,12.5,12.86,12.45,12.92,12.86,13.17,12.92,13.88,12.5,14.34,13.33,14.71,
before-iter:12.5,20.9,13.28,12.45,13.52,13.52,12.18,12.81,13.28,12.18,13.11,12.92,12.86,12.81,12.5,13.52,12.92,
iter=8: 12.92,21.07,25.52,25.62,
after-iter:25.73,25.32,18.11,12.86,13.64,12.45,12.86,12.55,12.45,12.76,12.86,13.64,13.17,12.97,13.22,12.86,13.22,
before-iter:13.58,14.11,17.65,13.22,12.97,12.81,13.28,12.45,13.11,13.64,13.52,12.55,12.86,13.17,13.28,12.5,13.64,14.34,
iter=9: 12.76,30.04,28.81,28.75,
after-iter:26.14,26.47,18.52,12.86,13.22,13.28,12.45,13.17,12.97,13.17,12.13,13.22,13.58,12.5,12.86,13.58,12.5,
before-iter:13.69,18.7,15.77,12.45,12.81,13.75,13.22,12.92,12.76,12.81,12.92,13.52,12.5,12.4,13.99,12.5,13.22,
iter=10: 12.86,16.25,25.51,25.42,26.45,
after-iter:25.71,24.9,13.22,13.58,12.81,13.17,14.58,12.86,12.86,12.92,12.4,13.28,14.39,12.92,13.94,12.55,13.33,
before-iter:12.45,20.75,13.28,13.22,13.11,12.24,13.88,12.86,12.55,12.4,13.11,12.81,12.4,12.61,13.69,12.86,14.34,
iter=11: 12.81,23.75,25.1,26.03,
after-iter:25.73,25.42,15.77,13.22,12.97,13.11,12.97,13.64,12.4,14.05,12.76,12.5,12.86,12.86,13.28,12.86,13.17,
before-iter:12.92,16.8,17.92,12.86,13.06,13.39,12.5,13.33,12.81,13.22,12.81,12.5,12.92,12.35,12.45,12.92,14.17,
iter=12: 13.64,14.46,23.53,26.12,25.93,
after-iter:25.73,26.86,12.45,12.92,13.93,12.45,12.86,13.22,12.5,12.92,12.5,13.01,12.92,13.22,13.22,12.5,13.17,
before-iter:13.17,19.75,13.69,14.11,12.92,12.86,13.69,12.7,13.28,12.5,13.11,13.17,12.5,12.86,12.92,13.22,12.92,
iter=13: 13.5,17.5,25.1,24.9,26.23,
