time,cpuLoad
2.826,16.6233333333
2.742,10.4111764706
2.767,10.1447058824
2.796,9.92
2.739,9.69470588235
2.71,10.6323529412
2.759,11.2664705882
2.757,11.6258823529
2.685,11.99
2.773,12.4566666667
2.778,11.8423529412
2.747,11.7233333333
2.673,12.1294444444
2.752,10.8405882353
2.79,11.8505882353
2.773,13.8641176471
2.744,13.3805882353
2.749,17.5652941176
2.734,14.685
2.721,9.96411764706
2.725,13.7905882353
2.714,11.2452941176
2.711,13.1458823529
2.744,18.175
2.76,12.33
2.752,14.7133333333
2.736,20.0477777778
2.71,15.66
2.675,21.9494117647
2.746,9.99176470588
2.706,9.09058823529
2.749,11.3082352941
2.715,10.44
2.695,10.2070588235
2.668,10.4594444444
2.774,10.2064705882
2.771,9.25117647059
2.701,9.69529411765
2.683,9.52352941176
2.732,9.40117647059
2.765,9.13352941176
2.728,11.3988235294
2.745,9.00823529412
2.753,9.94176470588
2.73,10.2129411765
2.718,9.36294117647
2.735,10.9241176471
2.737,9.82411764706
2.703,9.69470588235
2.723,10.0388235294
2.666,11.4164705882
2.755,10.13
2.825,9.99588235294
2.803,9.80529411765
2.752,9.89823529412
2.788,10.175
2.755,10.0958823529
2.744,9.79647058824
2.743,9.82470588235
2.749,10.1605882353
2.712,9.59
2.728,10.4817647059
2.719,10.4058823529
2.75,9.08176470588
2.914,17.9994117647
2.688,9.31882352941
2.667,9.09294117647
2.649,9.07470588235
2.635,13.5176470588
2.62,8.35176470588
2.682,10.43
2.643,9.57117647059
2.64,9.06411764706
2.621,9.43823529412
2.619,9.63117647059
2.618,9.16470588235
2.617,8.51588235294
2.647,8.06176470588
2.63,8.38882352941
2.625,8.30588235294
2.655,11.5623529412
2.635,7.82176470588
2.633,9.72411764706
2.642,11.6352941176
2.634,8.45647058824
2.631,8.52352941176
2.663,8.73588235294
2.64,8.895
2.628,9.08705882353
2.664,9.58352941176
2.632,8.77470588235
2.618,12.6564705882
2.667,9.40764705882
2.643,8.52470588235
2.619,9.29
2.638,8.51647058824
2.66,9.57117647059
2.629,8.39375
2.625,9.32647058824
