time,cpuLoad
1.542,7.17294117647
1.545,7.745625
1.547,12.2335294118
1.55,6.41058823529
1.528,5.65764705882
1.54,5.95411764706
1.616,12.4076470588
1.532,6.88176470588
1.547,5.9975
1.544,5.87588235294
1.508,6.43
1.529,6.03705882353
1.513,6.73529411765
1.521,6.14941176471
1.574,5.5525
1.549,6.29823529412
1.543,7.30764705882
1.526,6.25882352941
1.552,7.55294117647
1.538,5.194375
1.533,5.81764705882
1.528,7.60411764706
1.522,6.03176470588
1.53,5.80176470588
1.519,6.68764705882
1.481,5.47058823529
1.534,7.48235294118
1.545,5.824375
1.507,5.43941176471
1.533,6.31411764706
1.537,6.460625
1.546,7.17882352941
1.566,6.410625
1.526,8.85529411765
1.517,6.76470588235
1.532,6.22823529412
1.527,6.74882352941
1.544,5.733125
1.526,5.84235294118
1.526,5.88705882353
1.561,5.67058823529
1.559,7.66176470588
1.563,5.90176470588
1.548,5.69647058824
1.564,6.14294117647
1.558,5.87470588235
1.598,5.513125
1.559,5.63470588235
1.525,4.59125
1.563,5.30823529412
1.562,8.26625
1.515,6.07058823529
1.543,4.48
1.548,6.00176470588
1.539,5.65764705882
1.558,8.474375
1.558,6.75176470588
1.536,4.754375
1.539,5.68470588235
1.542,8.26941176471
1.526,5.43875
1.562,7.95647058824
1.56,4.811875
1.56,5.89705882353
1.554,7.39470588235
1.56,5.34352941176
1.521,6.70882352941
1.538,5.44625
1.537,6.35235294118
1.569,6.63705882353
1.573,6.53176470588
1.563,7.54705882353
1.547,5.86235294118
1.527,6.57764705882
1.505,6.94529411765
1.521,6.43705882353
1.496,6.78
1.553,5.834375
1.522,6.13941176471
1.53,6.31882352941
1.535,5.688125
1.538,6.60352941176
1.533,6.63235294118
1.544,6.42823529412
1.539,6.66235294118
1.588,6.58470588235
1.505,6.80352941176
1.528,5.81375
1.512,6.19352941176
1.56,6.36882352941
1.537,6.03529411765
1.542,6.45882352941
1.524,7.09941176471
1.49,6.42529411765
1.551,5.88117647059
1.53,5.996875
1.506,6.54823529412
1.522,6.56882352941
1.553,5.57
1.5,6.02941176471
1.52,9.42941176471
1.49,9.93647058824
1.558,6.45
1.526,6.86588235294
1.535,5.91125
1.518,6.32941176471
1.526,6.68235294118
1.548,6.78
1.51,6.13235294118
1.524,7.15941176471
1.527,6.67058823529
1.514,6.48941176471
1.543,6.39764705882
1.542,6.39764705882
1.546,10.2711764706
1.563,7.91588235294
1.492,6.49941176471
1.558,6.935625
1.551,9.44
1.553,6.63
1.56,6.81470588235
1.559,6.46411764706
1.539,5.25588235294
1.539,5.67176470588
1.544,5.08625
1.544,5.83529411765
1.586,6.31117647059
1.552,5.27352941176
1.559,6.05470588235
1.484,5.325625
1.762,34.07
1.511,8.255
1.564,5.79117647059
1.58,4.78375
1.511,5.86588235294
1.541,6.28647058824
1.545,4.87823529412
1.552,5.48588235294
1.543,4.991875
1.522,5.71235294118
1.553,6.34588235294
1.581,5.65
1.594,5.855625
1.549,12.1482352941
1.574,5.71625
1.545,6.19823529412
1.548,6.74
1.512,10.3782352941
1.475,7.72882352941
1.526,6.99823529412
1.519,6.1125
1.514,6.22411764706
1.553,8.01764705882
1.532,6.56647058824
1.525,7.17823529412
1.942,20.5517647059
1.883,23.7405882353
2.712,35.1035294118
1.86,11.0082352941
1.632,18.5841176471
1.652,20.74
1.57,7.58941176471
1.499,7.89705882353
1.499,9.57294117647
1.545,8.34666666667
1.564,8.33411764706
1.568,7.655
1.511,8.22411764706
1.624,13.8805882353
1.663,24.6952941176
2.057,22.0429411765
1.568,6.91235294118
1.642,16.3764705882
1.566,6.24882352941
1.581,6.45588235294
1.717,38.0594444444
1.511,28.4017647059
1.566,8.06470588235
1.496,5.28058823529
1.477,6.59352941176
1.492,6.51529411765
1.608,17.0211764706
1.603,54.1333333333
2.038,28.7094117647
1.632,15.8635294118
1.602,35.9952941176
1.54,18.3358823529
1.81,15.7135294118
1.87,20.4358823529
1.514,5.71529411765
1.558,6.14470588235
1.928,11.0629411765
2.612,49.2044444444
1.566,28.2358823529
1.759,26.9723529412
1.658,50.9470588235
1.858,39.9258823529
2.085,38.5741176471
1.815,45.3070588235
