time,cpuLoad
0.931706,7.69588235294
1.242288,26.5717647059
0.963964,15.6772222222
1.194681,22.6077777778
0.979791,13.7852941176
0.937691,8.25222222222
0.937964,25.3755555556
0.9541,19.7822222222
1.217057,14.1029411765
1.222556,21.565
0.99764,27.6676470588
1.007386,27.9194444444
1.054904,17.1682352941
0.940655,18.4583333333
0.975546,20.4533333333
1.094192,27.0564705882
1.025901,18.7970588235
0.930383,9.08705882353
0.96872,48.3958823529
1.205592,64.9905263158
0.976532,25.3658823529
1.102682,27.24
1.360902,36.915
1.222696,38.3411764706
0.986024,13.7923529412
0.982976,31.2905882353
1.040724,29.8764705882
0.985512,30.5164705882
0.996953,33.0711111111
1.051616,26.4582352941
1.015577,34.4505555556
0.996035,26.3476470588
1.064242,32.3570588235
0.985017,25.2905882353
1.000056,24.8794444444
1.04564,47.5052941176
0.984032,34.4929411765
1.54521,41.0735294118
1.026586,25.1341176471
0.984661,37.5476470588
1.299677,38.1382352941
1.118605,33.6352941176
1.005983,17.0852941176
1.004197,21.2517647059
1.564634,32.5470588235
1.228579,35.9605882353
1.033081,27.5117647059
1.130635,39.9217647059
1.220927,15.8094117647
1.097847,31.5438888889
1.377802,26.9594117647
1.031836,35.0382352941
1.016173,52.1444444444
1.699337,75.7605882353
1.031695,19.7582352941
0.990069,17.3747058824
0.986482,17.0170588235
0.977227,20.9329411765
1.006995,26.2317647059
1.005885,28.1694117647
0.985787,21.0135294118
1.087118,31.5305555556
0.98471,27.3116666667
1.046492,32.2923529412
1.089011,29.0027777778
0.990582,28.31
1.095036,37.0470588235
0.965007,13.5894117647
0.978108,26.7264705882
1.121266,44.1688235294
1.010349,27.0511111111
0.984397,25.7061111111
1.087002,32.9758823529
1.006852,24.1088888889
1.000734,22.4717647059
1.008268,23.7382352941
0.990705,16.8029411765
0.974731,63.1655555556
1.21089,26.4994444444
0.975948,18.3835294118
1.058542,16.2370588235
0.98739,33.8917647059
1.054009,23.7252941176
0.965497,17.9805882353
0.961241,17.6783333333
0.974459,20.5747058824
1.091306,28.6894444444
1.117685,27.7423529412
0.980919,22.6988888889
1.069966,28.7405882353
0.999293,22.7229411765
1.001294,31.2794117647
0.998487,32.05
1.032657,37.5676470588
1.062724,27.0594117647
1.128579,25.2764705882
1.458001,39.3370588235
1.015376,33.3644444444
1.10821,32.3047058824
