
before-iter:92.62,45.53,12.4,25.41,19.51,21.67,29.75,11.57,35.25,9.6,22.95,5.13,8.06,7.56,18.7,17.36,
iter=0: 12.3,34.96,40.5,48.33,10.66,10.83,17.5,10.66,5.79,9.17,10.74,15.7,5.88,8.2,5.79,7.32,8.33,6.67,11.38,7.56,24.39,33.06,28.33,27.87,30.08,26.67,28.93,28.1,29.51,
after-iter:29.06,47.15,71.77,49.19,17.89,13.01,9.24,7.38,9.09,9.68,8.33,9.84,6.56,8.26,10.57,25.62,23.97,20.49,
before-iter:22.31,28.93,15.7,9.68,17.5,9.09,12.5,18.7,10.74,18.03,12.61,21.14,19.01,17.89,5.83,29.75,64.75,
iter=1: 63.64,91.74,100,98.36,76.03,60.16,91.74,81.15,60.33,80.83,40.83,16.94,31.93,22.13,28.57,19.67,18.33,10.66,13.22,8.13,8.2,8.33,5.79,10.66,76.03,89.08,73.17,38.52,59.32,45,39.17,30.65,43.44,47.06,81.82,
after-iter:74.4,82.5,98.36,98.36,96.61,61.48,23.97,13.01,10.83,13.33,11.38,13.01,10.08,11.48,12.4,11.29,11.38,9.17,
before-iter:11.67,23.97,23.39,21.49,15.7,11.76,13.11,13.11,11.76,10,13.82,9.32,14.63,10.74,11.57,12.2,12.2,
iter=2: 14.88,17.07,36.36,51.67,28.46,12.4,14.63,19.67,15.7,15.57,13.11,17.21,10.57,10,10.83,10.66,12.5,13.01,10.66,20.49,14.88,32.23,31.97,33.61,31.93,32.79,31.15,31.97,32.2,32.26,
after-iter:31.97,83.33,33.61,15.57,15.7,11.48,15.45,12.3,14.17,24.59,19.17,30.83,20.49,17.36,8.2,26.61,29.17,
before-iter:15.57,30.08,32.23,9.92,8.2,13.11,45.9,11.57,10.57,49.59,39.67,19.17,9.92,27.27,49.17,60.16,28.69,
iter=3: 15,31.71,84.3,63.64,83.47,46.28,33.61,32.79,10.83,9.84,6.61,20.97,7.5,12.2,8.13,7.5,18.55,10,14.75,16.53,14.17,15.13,30.58,30.33,30,28.69,29.51,28.33,30,29.51,29.51,
after-iter:28.93,68.85,52.94,36.67,17.74,16.67,10,11.29,9.02,10.83,9.92,10.74,10.66,9.24,11.29,9.09,8.26,
before-iter:8.94,18.33,13.93,8.26,8.87,9.84,8.94,24.79,14.75,7.5,10.66,8.33,9.02,9.76,8.13,9.92,7.5,
iter=4: 9.09,19.17,34.96,64.17,27.27,11.48,11.57,7.56,11.38,7.38,7.5,17.07,9.84,17.21,8.33,8.87,6.61,6.61,7.38,8.06,10,33.87,27.05,29.66,30.89,29.17,35,28.93,31.71,30.58,
after-iter:28.93,70.59,23.97,12.4,19.51,8.2,10.66,7.44,10.57,8.26,18.18,9.76,8.2,10.74,14.88,18.7,25.41,
before-iter:10,24.59,10.48,14.88,10.66,10.26,12.1,9.09,9.17,11.57,10,12.3,11.48,11.67,9.17,18.85,12.4,
iter=5: 11.9,26.05,36.59,61.67,39.17,36.36,14.75,9.68,5.08,6.5,18.18,28.33,11.48,9.84,6.61,11.57,9.92,13.22,7.32,4.13,17.5,30.4,28.81,30.33,28.93,29.17,37.19,28.93,31.4,29.17,
after-iter:30,66.67,26.23,11.57,10.66,7.32,10.74,7.5,8.2,8.4,8.33,8.26,11.29,9.09,11.48,10.66,11.57,
before-iter:8.2,24.59,10.74,7.5,8.8,6.45,9.24,15.83,26.83,48.36,33.06,47.06,86.89,83.61,29.75,18.49,18.85,
iter=6: 19.83,52.89,54.03,62.81,42.5,19.83,26.45,21.85,17.89,26.05,24.79,72.5,94.31,78.51,50.41,67.5,49.17,36.29,21.85,47.54,35.54,47.15,57.5,40.16,50,42.62,42.62,42.86,74.17,60.98,76.42,
after-iter:90.76,91.87,99.18,86.67,81.67,60.33,54.55,62.4,81.2,81.82,63.93,23.14,23.97,38.66,78.05,30.58,40.16,46.22,
before-iter:24.39,31.97,18.18,12.82,25.4,22.88,20.49,20,13.22,15.57,22.13,36.97,28.46,34.71,10.48,7.63,9.92,
iter=7: 7.26,14.88,31.97,58.68,13.11,9.32,9.92,8.06,5.93,9.76,50.82,74.79,34.15,11.48,39.83,29.03,23.58,13.22,9.24,14.63,18.18,34.43,32.77,35.77,33.61,41.18,35.25,35.25,32.79,38.52,
after-iter:38.33,58.68,71.07,23.14,25.62,24.39,12.4,16.39,8.47,12.9,10,11.67,10.66,11.38,11.57,14.88,19.33,13.71,
before-iter:10.17,38.52,14.05,22.13,22.03,22.76,10.74,18.49,23.14,13.33,11.76,12.9,11.67,10.92,13.93,11.67,16.26,
iter=8: 9.17,33.61,42.98,68.33,29.75,23.33,18.85,14.63,12.3,10.66,14.88,19.67,20.83,20.17,13.22,12.2,13.33,10.83,12.9,10,19.67,36.07,34.71,33.9,34.15,34.17,34.43,33.61,34.15,36.13,
after-iter:33.06,66.67,77.05,13.33,25.83,22.58,21.67,13.01,34.17,48.78,28.1,12.5,10.83,14.05,12.4,24.39,18.49,16.8,
before-iter:12.5,35,24.59,21.49,27.27,22.13,17.5,16.94,11.76,10.66,12.1,11.57,14.88,15.57,17.89,39.67,22.69,
iter=9: 23.77,62.3,72.5,79.67,56.2,27.87,19.67,16.53,12.3,10.83,11.38,30.83,9.92,12.4,12.3,11.21,20.8,13.82,10.74,9.92,12.4,48.33,49.59,33.88,35.48,38.84,32.23,33.61,38.33,34.17,34.68,
after-iter:34.17,90.98,36.97,28.93,26.45,21.31,14.88,12.4,12.4,11.48,10.08,18.03,17.65,20.33,13.33,11.38,10.83,
before-iter:12.4,33.33,25.83,29.75,26.23,28.93,15.7,16.53,22.31,16.81,16.26,11.57,11.57,13.22,11.57,12.3,12.5,
iter=10: 14.52,24.37,45.9,48.76,65.83,23.33,20.83,22.5,13.11,12.5,11.48,15.13,12.1,17.5,18.55,12.2,9.24,10.74,16.53,23.33,11.48,30,32.77,34.71,33.33,32.77,33.61,34.75,35.48,33.33,33.06,
after-iter:33.61,76.86,58.06,19.17,30.58,22.5,11.57,13.82,13.01,14.05,10,13.01,11.48,10.74,14.75,15,17.21,
before-iter:16.67,26.23,25.41,22.76,26.05,23.33,22.31,18.85,11.38,11.76,10,12.4,12.2,11.57,12.3,13.93,9.17,
iter=11: 13.11,20.49,47.5,56.56,51.67,24.79,17.07,22.13,13.22,10.74,10.08,12.4,19.01,12.2,10.74,10.83,13.82,14.75,13.11,11.67,9.92,31.97,32.79,34.15,34.45,35.25,33.06,34.96,33.05,35.77,
after-iter:34.43,37.7,95.87,46.28,27.5,26.23,27.5,15.7,12.61,11.48,12.5,11.57,13.93,13.01,10.17,13.71,9.24,10.66,
before-iter:11.67,35.77,20.49,18.49,22.13,29.75,15.57,19.01,16.1,19.01,16.8,10.74,17.5,17.74,10.66,12.3,19.67,
iter=12: 40.83,52.07,50.82,61.48,40.98,35.54,26.23,19.17,9.24,14.05,10.66,12.5,10.08,19.67,29.27,18.49,12.9,9.92,10.74,10.74,17.36,40.34,34.15,33.33,37.4,32.79,34.15,35.29,38.52,33.88,
after-iter:33.33,58.68,90,32.52,25.62,23.77,13.22,15,12.4,13.93,13.82,13.56,12.2,14.17,13.22,21.49,20.66,12.61,
