
before-iter:81.48,66.27,67.5,63.86,69.14,58.33,46.34,55,82.72,77.22,54.32,30.12,18.29,63.29,61.25,53.75,47.62,60.76,73.08,26.19,25.64,45.12,20,34.57,
iter=0: 33.75,56.1,92.68,79.01,53.75,84.34,88.75,97.56,82.5,55.56,60.49,51.9,71.08,86.02,95.12,84.15,70.37,52.5,36.59,20.99,19.28,17.72,17.5,15.66,17.07,20.99,38.27,45.57,37.35,25.61,17.28,32.1,16.25,15,29.63,47.56,41.25,40.74,39.02,34.15,34.57,
after-iter:56.79,79.27,95,65.85,34.52,18.07,20.73,12.82,26.51,13.92,19.75,30.12,21.25,18.29,23.17,25.93,16.05,21.95,28.75,27.71,27.16,25.32,27.38,33.75,30.86,28.05,38.27,
before-iter:48.75,37.8,50.62,28.4,27.38,18.99,18.52,18.52,21.52,39.02,17.07,19.75,26.83,17.5,21.95,26.25,42.68,14.81,48.78,41.56,50,43.75,55.56,65.82,71.08,72.94,
iter=1: 51.28,62.03,78.75,50.6,59.26,54.88,71.25,58.23,49.38,64.2,78.57,61.54,62.65,56.79,34.12,34.94,55.84,43.37,32.5,40.74,44.05,36.25,43.75,34.57,62.96,70.73,59.04,61.25,56.96,37.8,37.04,79.01,61.73,45.68,24.69,46.99,58.02,25.93,
after-iter:43.37,85,69.41,21.25,38.75,48.19,30.86,24.69,25,34.12,33.33,41.98,48.81,31.71,39.24,29.63,19.51,15,19.75,21.95,31.33,34.18,32.94,22.5,36.14,54.32,
before-iter:61.25,62.96,86.59,58.02,61.73,58.02,50.63,35.37,35.8,22.89,18.75,23.17,30,53.66,41.98,25.93,21.69,23.75,29.11,26.25,30.12,34.18,17.72,25.93,36.14,20,
iter=2: 20.25,35,65,52.38,72.84,75,71.08,55.7,61.73,53.16,59.76,63.29,86.59,68.29,37.8,48.78,33.33,23.08,32.5,30.12,28.75,26.83,29.63,25.32,20,21.79,24.39,28.4,19.75,23.46,26.83,22.22,32.5,30,27.5,26.83,23.46,23.46,62.65,
after-iter:53.85,87.8,93.75,67.9,77.5,67.07,39.76,40.74,22.22,28.21,22.5,25.3,24.69,20.73,30,22.78,33.05,23.75,34.15,29.27,21.52,42.68,30.12,39.02,16.46,23.17,
before-iter:18.75,40.74,52.56,21.43,22.5,34.94,39.24,37.35,24.69,18.29,20.48,20.25,33.73,17.72,23.46,25.3,21.79,35,42.68,42.5,33.75,11.11,28.75,30.49,30,20.25,
iter=3: 28.92,42.5,72.84,70.37,67.06,81.25,64.2,69.14,75,71.6,54.43,64.63,77.22,39.51,25.32,36.59,37.5,25.93,49.37,55.42,47.56,50,43.75,43.04,45.68,48.15,50.62,67.95,50,57.83,39.02,35.9,40.74,50.6,46.25,43.02,34.18,38.55,
after-iter:47.44,95,72.29,29.63,40.96,29.11,39.29,47.5,21.95,14.81,26.58,33.33,20,35.8,34.18,35.71,48.15,45.68,46.99,43.21,32.5,23.08,29.76,45.68,53.09,31.71,
before-iter:50.62,70.89,89.16,66.67,70.73,76.92,50,57.5,62.03,76.54,30,27.71,28.4,29.27,24.05,49.37,27.16,51.25,28.05,17.07,48.15,65.06,58.23,33.33,23.17,47.56,
iter=4: 29.11,39.29,64.2,60.49,67.9,73.17,71.6,65.06,76.83,77.5,79.76,87.5,87.8,74.39,44.3,48.19,42.68,36.71,44.44,42.86,67.09,38.55,30,55.8,33.9,69.51,67.09,50,53.09,53.01,72.84,69.88,55.56,65.85,72.84,
after-iter:90,97.59,97.4,76.19,60,69.14,67.47,56.79,58.02,44.58,56.1,51.25,49.38,50.63,67.07,69.88,38.75,53.66,67.09,89.16,89.16,75.31,70.37,79.01,72.62,62.03,50,
before-iter:44.3,66.25,84.52,43.59,65.06,57.5,62.2,61.45,50.62,43.75,51.22,39.51,29.11,32.14,36.14,18.75,14.81,32.1,24.69,25.61,25.93,43.75,73.49,55.7,36.59,45.78,
iter=5: 32.53,35,82.93,63.29,77.11,91.46,80,75.95,67.47,77.22,53.01,61.73,35,28.92,33.33,10.84,39.02,33.33,39.02,23.46,57.32,43.04,67.5,66.67,77.5,58.54,51.25,56.63,46.25,61.25,34.52,30.95,17.95,32.93,34.18,29.63,21.25,43.9,
after-iter:57.32,100,57.5,40.24,53.09,32.5,42.5,38.27,37.8,19.75,27.85,39.76,27.85,31.33,39.51,42.31,39.29,32.05,38.75,39.45,28.4,48.19,38.75,43.21,39.26,
before-iter:14.46,48.75,48.15,23.46,50.63,48.19,51.22,50.62,39.02,37.5,63.41,29.11,35.8,40.74,40.96,38.55,40.24,29.11,48.81,47.5,39.76,34.18,64.2,35,57.65,42.5,
iter=6: 32.47,75.61,84.81,79.27,84.15,93.83,70.37,84.52,75.31,73.08,67.07,70.89,72.5,42.17,31.25,20.99,15.85,18.29,25.3,11.25,20,15.85,18.29,16.67,15.85,34.15,30.86,17.07,42.68,37.5,39.51,34.94,28.4,30.49,24.39,12.66,19.51,25.3,
after-iter:42.86,100,97.53,61.73,73.42,64.2,71.25,72.84,71.6,50.62,56.63,66.67,54.88,96.3,86.42,67.9,43.21,46.91,41.24,19.28,36.25,40.24,30.95,21.78,41.98,39.51,
before-iter:28.75,44.44,58.54,20.99,41.46,53.09,40.74,47.5,51.25,34.57,43.37,62.2,38.46,30.95,53.09,48.75,41.77,46.91,43.04,40.24,50,34.15,43.21,51.25,51.85,58.23,
iter=7: 32.93,63.86,75,68.29,85.54,90,75.61,81.48,58.75,68.29,51.19,52.5,30,10.84,18.18,20,18.52,17.28,22.22,35.37,33.73,14.81,31.65,41.46,37.04,42.5,40.96,44.44,23.17,22.5,10.98,25.61,19.51,21.25,23.46,49.37,49.4,
after-iter:51.22,100,98.73,72.29,71.25,72.29,75,60.76,42.35,43.53,67.95,87.95,53.16,44.44,54.22,35,34.94,39.24,42.68,49.37,20,45.57,48.81,22.5,28.4,34.18,35.29,
before-iter:24.69,88.75,57.32,38.75,67.9,57.5,52.44,53.16,56.63,45.57,41.67,70.51,67.47,73.17,68.67,61.73,45.12,49.38,43.75,46.84,57.83,46.34,30.12,35,35.44,38.75,
iter=8: 40.74,78.75,68.29,73.42,63.86,70,55.42,53.16,75,50,38.27,32.14,20,28.92,16.25,40.24,41.25,48.15,41.77,40.48,25.32,31.25,16.67,18.29,28.75,46.25,27.16,49.38,76.54,74.7,66.23,63.86,62.5,42.68,51.81,76.25,
after-iter:86.59,82.72,96.3,71.95,46.91,60,57.32,53.09,63.86,21.52,39.02,40,22.09,27.5,32.1,21.25,36.59,28.4,27.5,24.71,48.1,43.53,34.62,41.25,30,55.56,41.98,
before-iter:27.16,68.29,70.37,41.46,84.52,60.49,80,76.83,69.51,75.31,62.03,59.26,62.2,57.32,57.69,72.84,75.61,50,71.6,49.37,63.41,57.83,61.25,81.48,82.5,71.25,
iter=9: 84.34,90,100,92.94,98.75,100,100,100,97.53,97.5,96.34,97.5,90.48,93.75,92.59,93.9,81.71,82.28,75.9,79.75,67.47,59.26,69.62,46.51,53.75,61.45,48.15,56.79,46.25,34.15,41.98,43.9,35.8,51.9,45.12,37.35,29.63,61.73,54.43,59.76,56.41,54.32,64.2,54.22,63.75,
after-iter:71.6,84.52,93.67,69.41,41.77,51.25,46.91,67.07,55.56,59.26,75.61,50.62,39.51,53.01,37.5,45.12,63.75,62.96,53.75,65,69.62,59.26,65.82,41.67,42.68,40.74,40,
before-iter:35.71,76.25,90.72,60,79.27,100,100,98.8,78.05,64.86,41.98,55.42,45.12,54.88,75,44.3,44.44,74.39,53.66,43.21,53.09,62.96,34.57,56.25,55.56,
iter=10: 46.34,50.62,56.25,79.01,86.59,58.02,68.67,53.66,66.25,40.24,42.5,29.63,40.96,47.56,32.1,12.35,25,26.51,25.61,9.76,31.33,26.25,26.25,28.05,24.69,24.39,30.49,40.74,65.43,77.5,54.32,35.8,47.56,56.63,49.37,83.13,
after-iter:82.5,92.68,79.75,51.81,50.6,42.5,71.6,56.96,37.8,51.28,37.04,35.37,54.32,40,58.75,40,36.25,25.3,23.17,50,49.37,32.1,44.05,53.16,36.14,
before-iter:39.76,74.39,82.35,58.97,71.43,56.79,51.22,60,70.37,48.15,42.68,49.4,45.57,36.59,53.16,35.8,38.75,28.75,29.63,27.5,51.85,43.37,39.02,32.5,29.63,29.63,
