
before-iter:60.8,43.2,42.62,58.54,42.15,42.62,40.8,33.88,43.9,35.25,36.51,36.97,36,26.27,35.54,
iter=0: 32.26,38.52,37.7,44.44,50.83,38.21,50.4,47.58,51.67,45.16,29.27,35.25,32.23,43.8,37.1,29.75,27.64,28.33,24.59,28.1,33.61,48.33,55.37,57.72,55.37,70.97,70.4,59.02,
after-iter:53.72,64.52,34.71,44.8,30.08,32.54,27.73,46.4,31.09,30.16,39.02,28.93,34.96,31.71,30.58,31.4,46.67,
before-iter:35.25,50.85,40.16,41.32,38.71,45.9,46.28,37.7,50,45.08,46.34,53.78,42.28,52.07,56.67,50.81,54.17,
iter=1: 39.2,49.58,40.65,69.75,35.25,28.23,30.58,32,22.58,32,63.03,51.2,57.98,44,36.59,62.81,64.17,57.98,62.3,72.13,81.3,83.33,64.23,64.52,60.8,55.46,66.39,
after-iter:49.59,50.42,41.32,33.33,23.77,44.54,55.74,43.8,42.28,31.71,35,29.17,33.61,32.23,20.16,33.61,22.31,
before-iter:35.25,40.5,47.11,29.6,39.84,35.29,25.42,24.39,17.36,21.95,23.58,25,31.09,30.33,21.43,27.27,29.51,
iter=2: 27.78,29.41,44.72,60.83,55.74,36.36,37.6,37.4,30.25,38.52,38.21,40.8,27.27,33.61,42.15,25.2,33.61,32.5,31.15,36.97,37.7,55,41.18,56.69,50,54.1,50.82,
after-iter:49.59,53.23,38.02,24.39,27.05,22.76,37.5,56.1,61.67,65.83,50.79,42.02,55.37,41.67,26.67,40.8,34.15,
before-iter:34.43,30.4,42.15,30.65,31.4,42.37,45.08,38.52,41.8,50,61.98,52.94,40,20.33,31.97,43.8,32.79,37.9,
iter=3: 33.88,36.67,75.61,54.17,31.45,31.71,28.33,22.13,25,33.6,31.97,22.76,27.5,24,24.79,29.41,24.79,33.87,19.67,39.34,80.99,61.79,46.34,57.26,65.32,68.29,69.92,
after-iter:61.86,68,44.26,35,28.23,25.2,29.75,42.74,53.72,40.65,44.26,30.33,32.5,25.6,19.83,7.32,3.23,
