time,cpuLoad
0.842017,7.15533333333
0.863459,8.14214285714
0.859482,5.13733333333
0.856482,3.024
0.85305,2.760625
0.839551,2.98666666667
0.853606,2.81928571429
0.852428,3.17764705882
0.84389,2.975625
0.854712,3.00466666667
0.852821,9.30823529412
0.840397,3.33117647059
0.84471,2.849375
0.882025,3.44625
0.845135,3.291875
0.851692,3.643125
0.8515,3.31875
0.853778,6.81055555556
0.83589,1.63882352941
0.841616,1.75882352941
0.844465,1.84529411765
0.84369,2.37888888889
0.841803,1.97588235294
0.842812,1.50588235294
0.854723,1.58117647059
0.840654,1.76411764706
0.891052,1.86176470588
0.842579,1.67588235294
0.852253,1.56388888889
0.907503,1.70823529412
0.842772,2.41176470588
0.843336,1.68588235294
0.831611,1.56222222222
0.834999,1.765
0.848651,1.64294117647
0.846881,1.54823529412
0.841238,1.60388888889
0.835347,1.66764705882
0.835345,1.58
0.842533,1.77176470588
0.843281,3.04235294118
0.841531,1.68117647059
0.848305,1.84176470588
0.863458,5.13823529412
0.835647,1.65470588235
0.853308,1.73058823529
0.833361,1.55176470588
0.834981,1.40764705882
0.854972,1.65388888889
0.843854,2.02058823529
0.836239,1.64647058824
0.844317,1.67
0.833103,2.12055555556
0.838556,1.96882352941
0.845013,1.69058823529
0.833817,1.62647058824
0.840782,1.75
0.833696,1.89588235294
0.837335,1.67294117647
0.834044,1.75941176471
0.833774,1.71352941176
0.840907,1.99722222222
0.84119,1.60833333333
0.842771,2.96647058824
0.843963,1.67588235294
0.842475,1.60823529412
0.834864,1.88388888889
0.8413,1.63352941176
0.832527,1.77941176471
0.833936,1.68176470588
0.834747,1.59470588235
0.84937,2.64882352941
0.832403,1.76176470588
0.834631,1.57882352941
0.834309,1.58
0.872423,1.49588235294
0.834036,2.31058823529
0.842516,1.46117647059
0.842091,1.92764705882
0.837357,1.70352941176
0.832571,1.76647058824
0.842741,1.74823529412
0.845208,1.74411764706
0.841195,1.69777777778
0.843234,1.49411764706
0.838728,1.79235294118
0.840205,2.93333333333
0.845809,1.64705882353
0.845063,1.80705882353
0.840346,1.68176470588
0.833223,1.81222222222
0.847762,2.03705882353
0.840363,1.69352941176
0.841166,1.66352941176
0.830787,2.58882352941
0.847913,1.49
0.84297,1.69529411765
0.834284,1.66944444444
0.841976,2.02647058824
0.843455,1.75294117647
1.040141,24.2471428571
0.926006,21.6092307692
1.050152,23.4635714286
0.877748,26.5723076923
1.070731,25.3592307692
0.884436,16.0766666667
0.984722,23.1070588235
1.076564,17.796875
0.905414,16.1621428571
0.866911,16.744
0.925329,16.5776470588
1.064353,14.7882352941
0.90179,13.8041176471
0.861682,13.9411764706
0.847795,14.2511764706
0.914271,13.8247058824
1.021149,13.8047058824
1.032201,13.69
0.968566,13.7241176471
0.860998,13.8735294118
0.848992,13.9017647059
0.91963,13.8982352941
1.009702,13.7623529412
1.025007,13.7194117647
0.953236,13.7447058824
0.856099,14.0294117647
0.849164,13.8575
0.918143,13.8894117647
1.007216,13.9558823529
1.030608,13.6970588235
0.963046,13.7458823529
0.85834,13.8035294118
0.845447,13.9327777778
0.913169,13.8382352941
1.01219,13.9023529412
1.048893,13.7505882353
0.983932,13.7835294118
0.853611,13.6535294118
0.861701,13.7647058824
0.915828,13.9388235294
1.021225,14.0235294118
1.023497,13.8835294118
0.979007,13.7388235294
0.855725,14.0229411765
0.860601,14.9111764706
0.91325,14.0105882353
1.026716,13.9011764706
1.031951,13.8188235294
0.950345,13.9388235294
0.867426,14.0458823529
0.856104,13.9729411765
0.916421,13.9376470588
1.021954,14.3670588235
1.031914,13.8488235294
0.969111,13.9211764706
0.869931,13.7052941176
0.844962,13.89
0.910818,14.0817647059
1.006353,13.7247058824
1.034546,13.7005882353
0.943456,13.6835294118
0.871747,13.9758823529
0.847266,13.9011764706
0.917096,13.8364705882
1.034112,13.7694117647
1.032923,13.7864705882
0.908242,13.8158823529
0.86895,13.9547058824
0.866042,13.8658823529
0.944294,13.7647058824
1.024029,13.9023529412
1.026024,13.6805882353
0.869495,13.9652941176
0.851565,13.8288235294
0.884118,13.8452941176
0.961605,13.7623529412
1.031592,13.7847058824
1.016892,13.7494117647
0.875949,13.7423529412
0.849602,13.6917647059
0.887507,13.7872222222
0.95867,13.8711764706
1.030021,13.7372222222
1.03192,13.8058823529
0.895542,13.7317647059
0.860917,13.9305882353
0.873883,13.7923529412
0.938903,13.8170588235
1.033037,13.67
1.031382,13.7041176471
0.899553,13.7352941176
0.87401,14.5329411765
0.866586,13.9629411765
0.927155,13.8317647059
1.029163,13.7035294118
1.047174,13.9382352941
0.904883,13.9347058824
0.862172,13.9164705882
0.867544,13.8194117647
0.932386,14.2617647059
1.141012,34.591875
1.061269,36.5178571429
1.093331,43.2506666667
1.106409,35.2313333333
1.107567,37.5564285714
1.000044,30.552
1.052565,30.0826666667
1.084375,31.4753333333
1.142937,30.456875
1.195733,30.283125
1.422744,39.53625
1.421239,30.285625
1.428659,31.496875
1.425525,31.869375
1.062651,31.164375
1.062667,32.01125
1.254828,34.199375
1.372017,31.29
1.291142,31.765625
1.127547,31.3688235294
1.089082,32.0746666667
1.062405,26.5741176471
1.096216,27.0672222222
1.096367,27.2552941176
1.076883,26.5705555556
1.062952,26.315
1.165057,26.3394444444
1.054248,26.5623529412
1.097183,26.6229411765
1.066347,26.4644444444
1.129366,26.4905882353
1.181704,27.3429411765
1.16283,26.6429411765
1.079993,26.7258823529
1.082557,26.6770588235
1.07434,26.6541176471
1.073781,26.9717647059
1.052674,26.5623529412
1.135061,26.235
1.066566,26.2029411765
1.079769,26.1947058824
1.128932,26.3247058824
1.120843,26.3917647059
1.082924,26.2223529412
1.109332,26.3905555556
1.054981,26.3670588235
1.074994,26.1638888889
1.104061,26.3094117647
1.04794,30.2570588235
1.079034,29.6166666667
1.10766,27.0733333333
1.03206,26.2405555556
1.090147,26.2283333333
1.120008,27.1805882353
1.173735,26.6352941176
1.078703,26.6094117647
1.080756,26.6770588235
1.076259,26.5411764706
1.101323,26.525
1.054279,26.6652941176
1.068385,26.6894117647
1.059648,26.7923529412
1.058789,26.7194444444
1.161039,26.3382352941
1.088805,26.5135294118
1.07171,26.3505882353
1.144206,26.6305882353
1.049329,26.3994444444
1.067856,26.2783333333
1.06231,26.1894444444
1.073622,26.4705882353
1.078646,26.4072222222
1.133334,26.8117647059
1.038301,26.6764705882
1.063553,26.5652941176
1.076492,27.0694444444
1.069362,26.5405882353
1.111356,26.4505882353
1.105814,26.3488235294
1.067749,26.4111111111
1.065402,26.4241176471
1.059509,26.6276470588
1.149541,26.5683333333
1.086607,26.5105882353
1.058103,26.4835294118
1.130733,26.6741176471
1.098644,26.6582352941
1.056189,26.5358823529
1.054756,26.5829411765
1.076432,27.1294117647
1.073601,26.8194117647
1.074489,26.8870588235
1.095128,26.7064705882
1.155548,26.5917647059
1.145554,26.6752941176
1.093339,26.6617647059
1.056734,26.6658823529
1.051996,26.5958823529
1.072373,26.8170588235
1.085822,26.6605882353
4.034226,78.1169230769
4.177755,78.085
1.87121,82.2158823529
3.073493,82.3506666667
3.691138,78.2192857143
4.12379,85.4423529412
4.591501,87.6606666667
4.217106,75.031875
3.819686,75.5982352941
4.029491,75.1784615385
