time,cpuLoad
4.361065000000001,56.27
4.59997,59.95
4.687069999999999,51.11
4.357625,47.39
4.499255000000001,51.06
4.270899999999999,50
4.304519999999999,48.16
4.507905000000001,54.78
4.277695,48.52
4.19068,48.82
4.228365,46.48
4.29375,47.38
4.1842049999999995,47.6
4.26058,46.24
4.2603800000000005,47.55
4.0997200000000005,47.33
4.310404999999999,48.78
4.162965,46.07
4.2356050000000005,52.5
4.332199999999999,49.14
4.2234050000000005,48.6
4.110535,47.32
4.253595000000001,47.01
4.263795,45.89
4.281855,49.11
4.329915,47.52
4.26992,46.73
4.133125,48.53
4.34058,48.19
4.2738,48.33
4.119705,48.09
4.28132,49.77
4.401425000000001,50
4.1573199999999995,48
4.36791,48.91
4.2355100000000006,48.87
4.186030000000001,47.42
4.289015,47.53
4.226005,47.36
4.22951,46.45
4.2445900000000005,46.4
4.240475,46.67
4.190405000000001,49.17
4.383625,48.88
4.258319999999999,47.42
4.207415,50.33
4.23742,45.4
4.28672,48.31
4.20094,51.06
4.37657,48.97
4.37515,45.93
4.2720199999999995,68.2
4.51372,54.59
4.725045,63.68
4.4149650000000005,62.05
4.46797,50.81
4.97856,59.44
6.36341,71.63
4.230895,46.95
5.405045,63.93
6.56127,68.03
6.2667399999999995,86.14
5.5089,82.23
5.001785000000001,66.3
4.794465,60.27
5.06854,63.45
5.151375,67.89
4.154814999999999,54.8
7.20521,76.01
5.4912600000000005,67.03
4.853865,59.27
4.523395000000001,47.05
4.417875,46.56
4.41908,50.37
6.755460000000001,71.37
4.582875,49.65
4.4449250000000005,47.76
4.575245,48.07
4.551984999999999,48.18
4.406395000000001,47.9
4.697724999999999,49.75
4.554485000000001,47.5
4.44552,47.92
4.65834,51.23
4.510575,48.44
4.484805000000001,47.22
4.5628,46.33
4.556490000000001,48.78
4.374755,49.84
4.58148,48.43
4.47097,46.84
4.41267,50.68
4.6677550000000005,53.54
6.41334,72.94
5.06751,57.51
6.038054999999999,63.87
4.731705,53.19
6.7372950000000005,80.18
5.308375,73.26
3.9518950000000004,38.44
4.040455000000001,43.76
3.95904,30.73
3.985305,30.99
3.9741299999999997,30.91
3.9775599999999995,30.96
3.962625,30.57
3.9462299999999995,31.06
3.9637999999999995,30.94
3.9651799999999993,31.31
3.98085,30.76
3.8720749999999997,31.58
3.94056,30.59
3.972985,30.72
3.9894000000000007,30.38
3.9959750000000005,31.02
4.045865,36.03
3.95995,32.59
3.845625,31.64
3.998405000000001,31.12
3.8717250000000005,32.11
4.012449999999999,31.21
3.8857999999999997,31.43
3.96709,30.44
3.8999750000000004,31.4
3.9668449999999997,30.81
3.9693099999999997,47.31
3.97715,35.15
3.8754850000000003,31.79
3.96307,30.38
3.869775,31.26
3.9674950000000004,30.82
3.88005,32.23
5.153915,44.54
4.157485,36.59
4.517075,35.07
4.09258,51.15
4.0473550000000005,32.73
4.387035000000001,35.23
4.32705,39.1
4.515445000000001,47.67
4.56275,51.51
4.31448,38.74
4.6606749999999995,56.75
4.399295,41.05
4.84246,48.85
4.32563,41.58
4.306925000000001,39.31
4.72677,54.44
4.5364949999999995,41.3
4.48735,41.29
5.49685,47.57
4.7060450000000005,40.18
4.4626,38
4.666315,39.19
4.590675,39.96
4.578445,37.42
4.474585000000001,38.26
4.526875,38.21
4.40271,36.56
4.44049,36.82
4.4095450000000005,35.92
4.428695,36.69
5.437990000000001,43.95
4.48807,36.99
6.15945,52.72
4.727924999999999,45.3
4.8711,41.06
5.697430000000001,48.4
8.356545,67.58
6.740729999999999,58.19
4.62002,31.94
4.057495,32.86
3.99705,34.97
3.9295300000000006,32.34
3.9303600000000007,33.72
3.9963,35
3.95875,34.11
3.9990650000000003,35.32
3.9647650000000003,33.16
3.9426799999999997,32.54
3.994525,34.04
3.9779449999999996,34.72
3.9733,33.47
4.00276,32.05
4.02307,41.09
3.95309,33.42
3.931235,32.6
3.9471450000000003,32.19
3.90234,32.6
3.950975,32.69
3.973905,33.74
3.9208100000000004,32.31
3.9398400000000002,34.32
3.99473,32.32
3.9649750000000004,33.1
3.978535,35.52
3.93909,34.97
3.83438,3.4
3.96504,36.43
