times
0.308,
0.262,
0.255,
0.262,
0.334,
0.258,
0.26,
0.251,
0.246,
0.294,
0.259,
0.26,
0.262,
0.261,
0.263,
0.266,
0.267,
0.24,
0.268,
0.277,
0.26,
0.32,
0.258,
0.285,
0.251,
0.252,
0.263,
0.254,
0.254,
0.262,
0.295,
0.274,
0.327,
0.274,
0.31,
0.278,
0.256,
0.259,
0.269,
0.264,
0.252,
0.307,
0.293,
0.273,
0.309,
0.264,
0.287,
0.263,
0.262,
0.311,
0.266,
0.304,
0.313,
0.265,
0.259,
0.256,
0.281,
0.253,
0.273,
0.328,
0.248,
0.274,
0.248,
0.307,
0.286,
0.265,
0.255,
0.263,
0.258,
0.267,
0.243,
0.268,
0.262,
0.413,
0.274,
0.243,
0.292,
0.264,
0.26,
0.288,
0.266,
0.272,
0.262,
0.283,
0.348,
0.292,
0.302,
0.3,
0.259,
0.273,
0.261,
0.293,
0.283,
0.266,
0.279,
0.262,
0.291,
0.265,
0.261,
0.309
