times
0.931,
0.914,
1.344,
2.244,
1.955,
1.389,
0.912,
1.203,
1.022,
0.958,
1.033,
0.962,
0.961,
0.982,
0.969,
1.332,
1.159,
1.229,
0.937,
0.914,
0.958,
0.939,
0.945,
0.942,
0.929,
0.951,
0.92,
0.934,
1.012,
1.132,
0.946,
0.932,
0.907,
0.928,
0.886,
0.887,
0.942,
0.899,
0.884,
0.895,
0.946,
0.885,
0.89,
0.898,
0.9,
879.319,
0.989,
1.164,
0.981,
1.709,
0.991,
1.065,
0.938,
0.948,
0.936,
0.933,
0.932,
0.932,
0.949,
2.626,
0.942,
0.925,
1.096,
0.931,
1.195,
0.927,
1.011,
0.927,
0.928,
0.92,
0.931,
0.933,
0.954,
0.922,
0.92,
0.913,
0.961,
0.936,
1.139,
1.142,
1.12,
1.136,
1.138,
1.137,
1.164,
1.128,
1.135,
1.137,
1.121,
1.135,
1.144,
1.127,
1.139,
1.127,
1.125,
0.932,
0.928,
0.917,
0.945,
0.925
