times
0.257,
0.253,
0.293,
0.293,
0.48,
0.312,
0.277,
0.295,
0.459,
0.308,
0.318,
0.252,
0.277,
0.258,
0.305,
0.249,
0.268,
0.245,
0.244,
0.265,
0.245,
0.274,
0.265,
0.344,
0.257,
0.254,
0.345,
0.318,
0.318,
0.274,
0.255,
0.253,
0.266,
0.326,
0.52,
0.251,
0.27,
0.472,
0.286,
0.269,
0.277,
0.3,
0.265,
0.366,
0.257,
0.293,
0.276,
0.246,
0.246,
0.349,
0.239,
0.243,
0.261,
0.246,
0.247,
0.238,
0.241,
0.24,
0.243,
0.242,
0.286,
0.246,
0.261,
0.252,
0.247,
0.246,
0.242,
0.243,
0.239,
0.257,
0.24,
0.244,
0.245,
0.239,
0.258,
0.252,
0.236,
0.258,
0.271,
0.475,
0.245,
0.223,
0.236,
0.223,
0.244,
0.247,
0.231,
0.237,
0.236,
0.231,
0.234,
0.231,
0.24,
0.241,
0.236,
0.241,
0.233,
0.244,
0.236,
0.252
0.229,
0.238,
0.24,
0.232,
0.235,
0.236,
0.228,
0.225,
0.24,
0.246,
0.234,
0.242,
0.226,
0.238,
0.564,
0.406,
0.286,
0.255,
0.287,
0.257,
0.248,
0.246,
0.257,
0.263,
0.252,
0.238,
0.248,
0.253,
0.249,
0.245,
0.245,
0.245,
0.279,
0.254,
0.253,
0.243,
0.248,
0.244,
0.246,
0.245,
0.269,
0.256,
0.245,
0.251,
0.246,
0.268,
0.24,
0.249,
0.249,
0.245,
0.249,
0.266,
0.245,
0.256,
0.379,
0.251,
0.25,
0.264,
0.248,
0.255,
0.244,
0.245,
0.251,
0.245,
0.244,
0.252,
0.239,
0.256,
0.245,
0.253,
0.253,
0.253,
0.249,
0.253,
0.274,
0.246,
0.242,
0.258,
0.252,
0.259,
0.255,
0.256,
0.245,
0.244,
0.251,
0.262,
0.26,
0.246,
0.246,
0.251,
0.251,
0.247,
0.255,
0.256,
0.256,
0.244,
0.249,
0.262,
0.256,
0.311
0.257,
0.253,
0.293,
0.293,
0.48,
0.312,
0.277,
0.295,
0.459,
0.308,
0.318,
0.252,
0.277,
0.258,
0.305,
0.249,
0.268,
0.245,
0.244,
0.265,
0.245,
0.274,
0.265,
0.344,
0.257,
0.254,
0.345,
0.318,
0.318,
0.274,
0.255,
0.253,
0.266,
0.326,
0.52,
0.251,
0.27,
0.472,
0.286,
0.269,
0.277,
0.3,
0.265,
0.366,
0.257,
0.293,
0.276,
0.246,
0.246,
0.349,
0.239,
0.243,
0.261,
0.246,
0.247,
0.238,
0.241,
0.24,
0.243,
0.242,
0.286,
0.246,
0.261,
0.252,
0.247,
0.246,
0.242,
0.243,
0.239,
0.257,
0.24,
0.244,
0.245,
0.239,
0.258,
0.252,
0.236,
0.258,
0.271,
0.475,
0.245,
0.223,
0.236,
0.223,
0.244,
0.247,
0.231,
0.237,
0.236,
0.231,
0.234,
0.231,
0.24,
0.241,
0.236,
0.241,
0.233,
0.244,
0.236,
0.252
0.229,
0.238,
0.24,
0.232,
0.235,
0.236,
0.228,
0.225,
0.24,
0.246,
0.234,
0.242,
0.226,
0.238,
0.564,
0.406,
0.286,
0.255,
0.287,
0.257,
0.248,
0.246,
0.257,
0.263,
0.252,
0.238,
0.248,
0.253,
0.249,
0.245,
0.245,
0.245,
0.279,
0.254,
0.253,
0.243,
0.248,
0.244,
0.246,
0.245,
0.269,
0.256,
0.245,
0.251,
0.246,
0.268,
0.24,
0.249,
0.249,
0.245,
0.249,
0.266,
0.245,
0.256,
0.379,
0.251,
0.25,
0.264,
0.248,
0.255,
0.244,
0.245,
0.251,
0.245,
0.244,
0.252,
0.239,
0.256,
0.245,
0.253,
0.253,
0.253,
0.249,
0.253,
0.274,
0.246,
0.242,
0.258,
0.252,
0.259,
0.255,
0.256,
0.245,
0.244,
0.251,
0.262,
0.26,
0.246,
0.246,
0.251,
0.251,
0.247,
0.255,
0.256,
0.256,
0.244,
0.249,
0.262,
0.256,
0.311
