times
1.223,
1.207,
1.16,
1.225,
1.246,
1.279,
1.036,
1.135,
1.065,
1.1,
1.228,
1.235,
1.263,
1.238,
1.071,
1.086,
1.18,
1.17,
1.18,
1.173,
1.277,
1.211,
1.052,
1.139,
1.039,
1.209,
1.022,
1.146,
1.05,
1.067,
1.131,
1.144,
1.035,
1.026,
1.06,
1.024,
1.028,
1.037,
1.086,
1.076,
1.058,
1.033,
1.253,
1.192,
1.049,
1.024,
1.066,
1.022,
1.033,
1.168,
1.04,
1.188,
1.2,
1.022,
1.038,
1.037,
1.016,
1.025,
1.028,
1.022,
1.053,
1.025,
1.029,
1.02,
1.131,
1.201,
1.021,
1.182,
1.044,
1.022,
1.052,
1.041,
1.1,
1.025,
1.056,
1.037,
1.054,
1.041,
1.03,
1.058,
1.065,
1.048,
1.045,
1.03,
1.072,
1.073,
1.033,
1.032,
1.039,
1.023,
1.051,
1.178,
1.023,
1.024,
1.022,
1.03,
1.045,
1.025,
1.031,
1.025
