times
0.871,
0.802,
0.85,
0.789,
0.813,
0.856,
0.79,
0.782,
0.876,
0.807,
0.834,
0.8,
0.789,
0.989,
0.853,
0.853,
0.779,
0.802,
0.881,
0.778,
0.792,
0.798,
0.86,
0.79,
0.779,
0.784,
0.818,
0.867,
0.776,
0.783,
0.788,
0.811,
0.876,
0.796,
0.79,
0.806,
0.871,
0.799,
0.792,
0.785,
0.855,
1.23,
0.959,
0.96,
0.923,
0.898,
0.801,
0.944,
0.771,
0.88,
0.787,
0.784,
0.778,
0.864,
0.866,
0.775,
0.859,
0.859,
0.779,
0.802,
0.716,
0.718,
1.133,
0.813,
0.979,
0.751,
0.879,
0.756,
0.83,
0.857,
0.88,
0.827,
0.787,
0.703,
0.769,
0.771,
0.707,
0.7,
0.787,
0.777,
0.777,
0.706,
0.781,
0.711,
0.722,
0.734,
0.888,
0.76,
0.85,
0.765,
0.792,
0.725,
0.714,
0.702,
0.774,
0.773,
0.788,
0.925,
0.761,
0.827
