times
3.572,
2.719,
21.464,
7.299,
3.255,
3.207,
2.532,
3.109,
2.552,
2.799,
3.778,
2.753,
2.395,
3.499,
3.184,
2.336,
2.451,
2.858,
2.746,
2.847,
2.442,
3.16,
2.369,
2.326,
2.486,
3.327,
3.417,
2.992,
2.683,
2.592,
3.22,
2.899,
2.779,
2.536,
2.308,
2.483,
2.267,
4.579,
2.244,
2.268,
3.698,
5.736,
3.112,
2.209,
2.229,
2.206,
2.249,
3.023,
2.45,
2.293,
2.273,
4.11,
4.334,
2.93,
2.872,
3.011,
6.816,
2.721,
3.365,
5.54,
3.756,
3.837,
7.72,
4.353,
2.225,
3.976,
2.264,
2.683,
2.55,
2.397,
4.206,
5.404,
4.302,
3.689,
3.17,
3.634,
4.328,
3.643,
2.652,
5.868,
3.88,
3.505,
2.999,
2.847,
2.6,
3.122,
5.169,
3.457,
2.942,
3.837,
2.591,
3.094,
2.987,
3.768,
2.383,
3.824,
2.707,
3.372,
2.265,
2.865
2.909,
3.462,
2.918,
2.529,
2.816,
3.644,
2.622,
2.398,
2.367,
2.393,
2.675,
4.316,
3.102,
5.116,
2.828,
3.769,
2.36,
2.369,
2.974,
2.796,
3.613,
2.227,
3.056,
2.503,
2.226,
2.401,
3.98,
4.9,
3.816,
4.353,
3.101,
3.135,
3.304,
2.868,
5.254,
2.403,
2.987,
3.732,
3.811,
3.092,
3.671,
3.17,
2.397,
3.183,
2.42,
2.364,
3.49,
2.708,
2.376,
3.351,
2.742,
2.214,
3.128,
2.279,
2.379,
3.066,
3.654,
3.004,
2.258,
4.817,
3.555,
2.238,
2.203,
2.2,
2.754,
2.429,
3.33,
2.797,
3.269,
3.355,
5.151,
2.657,
2.463,
2.902,
3.15,
3.045,
3.172,
2.325,
2.398,
3.243,
2.466,
2.274,
4.521,
2.339,
3.217,
3.571,
2.366,
3.709,
2.742,
3.074,
2.701,
2.946,
3.341,
3.102,
3.402,
2.296,
3.679,
4.487,
5.002,
3.314
3.572,
2.719,
21.464,
7.299,
3.255,
3.207,
2.532,
3.109,
2.552,
2.799,
3.778,
2.753,
2.395,
3.499,
3.184,
2.336,
2.451,
2.858,
2.746,
2.847,
2.442,
3.16,
2.369,
2.326,
2.486,
3.327,
3.417,
2.992,
2.683,
2.592,
3.22,
2.899,
2.779,
2.536,
2.308,
2.483,
2.267,
4.579,
2.244,
2.268,
3.698,
5.736,
3.112,
2.209,
2.229,
2.206,
2.249,
3.023,
2.45,
2.293,
2.273,
4.11,
4.334,
2.93,
2.872,
3.011,
6.816,
2.721,
3.365,
5.54,
3.756,
3.837,
7.72,
4.353,
2.225,
3.976,
2.264,
2.683,
2.55,
2.397,
4.206,
5.404,
4.302,
3.689,
3.17,
3.634,
4.328,
3.643,
2.652,
5.868,
3.88,
3.505,
2.999,
2.847,
2.6,
3.122,
5.169,
3.457,
2.942,
3.837,
2.591,
3.094,
2.987,
3.768,
2.383,
3.824,
2.707,
3.372,
2.265,
2.865
2.909,
3.462,
2.918,
2.529,
2.816,
3.644,
2.622,
2.398,
2.367,
2.393,
2.675,
4.316,
3.102,
5.116,
2.828,
3.769,
2.36,
2.369,
2.974,
2.796,
3.613,
2.227,
3.056,
2.503,
2.226,
2.401,
3.98,
4.9,
3.816,
4.353,
3.101,
3.135,
3.304,
2.868,
5.254,
2.403,
2.987,
3.732,
3.811,
3.092,
3.671,
3.17,
2.397,
3.183,
2.42,
2.364,
3.49,
2.708,
2.376,
3.351,
2.742,
2.214,
3.128,
2.279,
2.379,
3.066,
3.654,
3.004,
2.258,
4.817,
3.555,
2.238,
2.203,
2.2,
2.754,
2.429,
3.33,
2.797,
3.269,
3.355,
5.151,
2.657,
2.463,
2.902,
3.15,
3.045,
3.172,
2.325,
2.398,
3.243,
2.466,
2.274,
4.521,
2.339,
3.217,
3.571,
2.366,
3.709,
2.742,
3.074,
2.701,
2.946,
3.341,
3.102,
3.402,
2.296,
3.679,
4.487,
5.002,
3.314
