times
7.31464,
7.431495000000001,
7.076974999999999,
7.0685400000000005,
7.148845000000001,
7.105015000000001,
7.05325,
7.075615,
7.110905,
7.126955,
7.161535000000001,
7.188930000000001,
7.169225,
7.209485000000002,
7.126945000000001,
7.089140000000001,
7.05401,
7.16202,
7.126580000000001,
7.105295000000001,
7.111875000000002,
7.135885,
7.092575,
10.14812,
9.267565000000001,
7.622965000000001,
7.313530000000002,
7.513050000000001,
9.499695,
8.39413,
8.293655000000003,
7.672005,
7.469309999999999,
7.38204,
7.371425,
7.3845849999999995,
7.438464999999999,
7.948270000000002,
9.160700000000002,
8.73476,
8.400185,
8.18769,
7.0192250000000005,
8.567305000000001,
7.02263,
18.210295000000002,
9.613205000000002,
8.188425,
7.281300000000001,
7.089420000000001,
7.307345000000001,
7.25024,
8.199489999999999,
9.76724,
8.948200000000002,
7.521705,
7.570285000000002,
7.684459999999999,
7.474210000000001,
7.955470000000001,
8.249305000000001,
7.524810000000001,
7.56099,
7.579145,
7.6311599999999995,
7.539040000000002,
7.49539,
7.525850000000001,
7.519625000000002,
7.8785750000000005,
7.5379950000000004,
7.484415000000002,
7.536910000000001,
7.53738,
7.53674,
7.50298,
7.5674350000000015,
7.5594149999999996,
7.462245000000001,
7.9206150000000015,
7.712920000000002,
7.564820000000001,
7.597375000000001,
7.50873,
7.561474999999999,
7.559635,
7.567080000000001,
7.668120000000001,
7.612630000000001,
7.567435,
7.535970000000001,
7.5082450000000005,
7.546815000000001,
7.640659999999999,
7.507555000000001,
7.674815,
7.557760000000001,
7.545625,
7.469234999999999,
7.599385
