times
6.069,
13.928,
5.431,
5.266,
7.43,
5.921,
5.79,
4.924,
6.132,
10.035,
17.047,
6.946,
6.849,
5.712,
7.861,
6.489,
6.548,
8.1,
5.367,
5.385,
5.63,
5.392,
5.75,
8.125,
5.817,
5.636,
5.564,
5.562,
5.926,
5.596,
5.633,
5.65,
5.606,
6.304,
6.945,
5.375,
5.28,
5.312,
5.235,
5.298,
5.274,
5.357,
5.268,
5.303,
5.568,
5.347,
5.327,
5.256,
5.291,
5.292,
5.292,
5.312,
5.296,
6.93,
5.81,
5.309,
5.198,
5.262,
5.248,
5.268,
5.201,
5.295,
5.169,
5.27,
5.199,
5.253,
5.215,
5.254,
5.121,
5.158,
7.74,
5.768,
8.139,
9.471,
9.106,
12.207,
9.325,
11.013,
9.47,
9.883,
5.897,
11.12,
6.959,
6.027,
7.304,
7.373,
6.268,
5.788,
5.672,
6.689,
7.518,
7.306,
6.033,
6.054,
5.514,
5.789,
7.132,
5.912,
5.902,
6.254
